beta,E,C,m,m2,m_sus
100.0,-0.4563866761170973,1.376676550535194e-10,1.7980992917759776e-13,1.7980992917759776e-13,1.7980992917733912e-11
50.0,-0.45638663523735207,2.786732788973012e-05,1.499206030938155e-07,1.4992060309797966e-07,7.49602116442409e-06
33.333333333333336,-0.45638282718781464,0.0011664769286292814,1.4108976374944705e-05,1.4108978005307154e-05,0.0004702461833197455
25.0,-0.4563492510308549,0.006392724671289152,0.00013674393603455018,0.00013674495523335564,0.0034148841000254467
20.0,-0.45623947810545024,0.01617750788014405,0.0005328492880665941,0.00053289767337958,0.010612524929384708
16.666666666666664,-0.4560174641234481,0.028445219039416627,0.001313630824132389,0.0013142625319035863,0.02167429207277834
14.285714285714286,-0.4556691334197492,0.04117972082684949,0.0024883126333071735,0.0024922507627023666,0.03489595949448226
12.5,-0.4551960068869619,0.05329933663627412,0.003992347190242278,0.004007802536287266,0.048503648094847286
11.11111111111111,-0.4546062565137869,0.06450034346339995,0.005729492667303784,0.005774037433672809,0.06123800826528118
10.0,-0.4539086189138091,0.07492131132138535,0.007601695406857308,0.007705152123080995,0.0724286593861191
9.090909090909092,-0.4531093641557672,0.08488262212647166,0.009524582760740165,0.009730041909935658,0.08185727723460134
8.333333333333334,-0.4522113426337747,0.09472906956449326,0.011432929344836305,0.011795947489203262,0.08958543751642592
7.692307692307692,-0.45121418907292926,0.10475069388540532,0.013280520578533243,0.013867090927723239,0.09581625471560369
7.142857142857142,-0.4501150509619883,0.11515267592069174,0.015037461991007245,0.01592143774260862,0.10080311169686228
6.666666666666666,-0.44890946829962236,0.12605221138307518,0.016686708347601276,0.017947200852515922,0.10479753979128448
6.25,-0.44759221106919445,0.13748833290814882,0.018220712577605505,0.01993976943972169,0.10802384065647498
5.88235294117647,-0.44615798874629475,0.14943674177445565,0.01963857272796217,0.02189926192775703,0.11066984480838443
5.5555555555555545,-0.44460200456314675,0.1618255654853946,0.020943774829503718,0.023828686134342403,0.11288640278594873
5.2631578947368425,-0.4429203561662607,0.17455011619791327,0.02214249581577871,0.02573261208298125,0.11479100587035278
5.0,-0.44111029739417523,0.18748582708869033,0.023242378440417086,0.02761624887162749,0.11647291813543485
4.761904761904762,-0.4391703811596538,0.200499072459344,0.024251679534348113,0.029484827772662484,0.1179984575750892
4.545454545454546,-0.4371005049515555,0.21345583004166507,0.025178701190005846,0.03134321148547572,0.11941579789341321
4.3478260869565215,-0.43490188016239245,0.22622827653089703,0.026031429488624528,0.03319566689464517,0.12075906228206663
4.166666666666666,-0.432576945101492,0.238699488936697,0.02681732129668609,0.03504575344635222,0.12205168197547778
4.0,-0.43012923953507365,0.25076647920574757,0.027543193902847898,0.03689629102978802,0.12330908314731598
3.846153846153846,-0.4275632561335594,0.2623418234555456,0.028215184018340778,0.03874938042337144,0.1245407982686953
3.7037037037037033,-0.42488428150823787,0.2733541608027197,0.028838751901450126,0.040606456457619663,0.1257521021027871
3.571428571428571,-0.4220982367811015,0.2837478315332784,0.029418713400425164,0.042468359517334284,0.12694526404372655
3.4482758620689653,-0.41921152502716497,0.29348190352971776,0.029959287943023195,0.04433541521354557,0.12812049565904057
3.3333333333333335,-0.416230890591315,0.3025288040936245,0.030464154325476507,0.046207515269581244,0.12927665893149884
3.2258064516129035,-0.4131632932959373,0.31087273659217846,0.030936508904930566,0.04808419509013204,0.13041178846559115
3.125,-0.4100157989575016,0.3185080222001236,0.031379122749210155,0.049964705277652205,0.1315234703799132
3.0303030303030303,-0.40679548641603774,0.3254374698803715,0.03179439565823706,0.05184807565700459,0.13260911180249818
2.941176470588235,-0.40350937041826385,0.33167084494390753,0.03218440590411105,0.05373317127491655,0.13366612766974095
