beta,E,C,m,m2,m_sus
100.0,-0.5160523829805715,1.3322676295501878e-11,0.12500000000000078,0.12500000000000241,8.604228440844963e-14
50.0,-0.5160523796566335,2.7139801517250817e-06,0.1250000101678161,0.12500003051423644,5.089301716165728e-07
33.333333333333336,-0.5160516092003615,0.00028193211962543633,0.12500233209430434,0.1250070270392926,7.876023915368939e-05
25.0,-0.5160403430735687,0.0024949299798349145,0.1250348290359397,0.12510612889453135,0.000911527953949276
20.0,-0.5159883894544974,0.008637759888685537,0.12517325553749695,0.12553760229740427,0.003817021651203456
16.666666666666664,-0.5158529892650476,0.01912003305583177,0.12549567853143836,0.1265743285600829,0.009683431992565937
14.285714285714286,-0.5155941073935175,0.03316073153711353,0.12603220802042953,0.1283671390317876,0.018488562339271812
12.5,-0.5151813967855535,0.049722430983736854,0.12676183653728026,0.1309148221612213,0.029578956784850202
11.11111111111111,-0.5145941301718614,0.06795103861000501,0.12763500464386401,0.13411331905933752,0.0420862641758224
10.0,-0.5138188981691352,0.08722779011374193,0.1285963186579509,0.13781627214923337,0.05520166770215357
9.090909090909092,-0.5128476638182247,0.10707932167843442,0.12959834410613488,0.141877940606191,0.06829176587067105
8.333333333333334,-0.5116767913482416,0.12708716109295484,0.1306069345636951,0.1461751705074911,0.08091499715407019
7.692307692307692,-0.5103067580422569,0.1468440506857025,0.13160120948236892,0.15061417150948292,0.09279342162849342
7.142857142857142,-0.5087420706542805,0.16595399240643013,0.13257100546252076,0.1551287471545834,0.10377268028452671
6.666666666666666,-0.5069910458052964,0.1840557675781124,0.13351363178370326,0.1596748818437469,0.11378508578101668
6.25,-0.5050653211438875,0.20085058313178486,0.13443088857563582,0.16422460271304914,0.12282057679480658
5.88235294117647,-0.5029791227099101,0.2161218656673491,0.1353267310351256,0.168760550268248,0.13090563062954216
5.5555555555555545,-0.5007483948415651,0.2297427297385067,0.13620564241265856,0.1732717727883466,0.1380886477110361
5.2631578947368425,-0.4983899154774381,0.2416718392480813,0.137071627198102,0.17775076872363985,0.14443010979871668
5.0,-0.49592049757238416,0.2519409745635859,0.1379276832909789,0.1821915836016416,0.14999608528754468
4.761904761904762,-0.4933563398263983,0.26063823673771497,0.13877561055141763,0.18658870471664082,0.1548540192632902
4.545454545454546,-0.49071255265469804,0.26789028243262164,0.13961603448810647,0.19093651050780736,0.1590700628106103
4.3478260869565215,-0.48800285628084855,0.27384597063449584,0.1404485521222184,0.19522907613247847,0.16270743385503678
4.166666666666666,-0.4852394293330737,0.27866276017997266,0.14127193427082238,0.19946018767358248,0.16582546821927502
