beta,E,C,m,m2,m_sus
100.0,-0.45612066021076875,0.05465620761757606,0.01173202159937372,0.01173202159937372,1.0630898952908348
50.0,-0.4556965944774223,0.02959361998955412,0.030434468412882117,0.030434468412882117,1.151220673614218
33.333333333333336,-0.4554809586201434,0.015527298069775403,0.03994453979519501,0.03994453979528196,0.9060003239894207
25.0,-0.4553606796072329,0.009305500567602376,0.045245191604345966,0.0452451917018075,0.7217043198823917
20.0,-0.45528422467645513,0.006368830284220195,0.04856574451088589,0.04856575114765674,0.5939339765696718
16.666666666666664,-0.4552268372572172,0.005404503616055241,0.050824983448689076,0.050825095235992206,0.5026610615919342
14.285714285714286,-0.4551702364973613,0.006217394828773955,0.05245255437033246,0.05245340255214841,0.43490341246238506
12.5,-0.4550962465081823,0.00890224314552962,0.053673859406460085,0.05367776834347158,0.3828837859349503
11.11111111111111,-0.45498563947678233,0.01354973252243593,0.05462004468602479,0.05463296050354994,0.3418462916835909
10.0,-0.4548186729207674,0.02016802080648805,0.055374947282715394,0.05540874438809437,0.308776660955863
9.090909090909092,-0.4545759576438728,0.02868048621194989,0.05599646252551473,0.05607107774649998,0.28169315657753613
8.333333333333334,-0.45423922435765257,0.038942976762428805,0.05652676236166503,0.05667173851918787,0.2592461634537556
7.692307692307692,-0.4537919053932556,0.0507621765370306,0.05699748482788559,0.05725273871874782,0.24048486542390335
7.142857142857142,-0.4532195454413104,0.06391132949990168,0.057432603126483586,0.057848425978017676,0.22471710544960208
6.666666666666666,-0.4525100674521594,0.07814361408649734,0.05785018773964945,0.058486598058891025,0.21142296191193014
6.25,-0.45165391361776075,0.09320382859949634,0.05826360928931296,0.059189222086274786,0.20020022966833162
5.88235294117647,-0.45064407686044344,0.10883860481586384,0.05868243470401077,0.05997301333385302,0.19072934230311242
5.5555555555555545,-0.44947603796020386,0.12480503369897784,0.05911313833073918,0.060849976517610344,0.18275039739520826
5.2631578947368425,-0.4481476252029882,0.14087750666653917,0.05955969010479607,0.061827944867280785,0.17604784939076865
5.0,-0.44665881505421406,0.15685266277127297,0.06002405427467623,0.06291112228893254,0.1704401277818916
4.761904761904762,-0.44501149273709234,0.17255247918427255,0.060506617432933174,0.06410062116786881,0.1657724530593626
4.545454545454546,-0.44320919051196306,0.18782567881231957,0.06100655665954554,0.06539498387036803,0.16191174648515141
4.3478260869565215,-0.4412568192048028,0.20254772260753512,0.06152215437205952,0.06679067575533763,0.1587429214204411
4.166666666666666,-0.4391604055945085,0.21661969891877433,0.06205106446738957,0.06828253945797674,0.15616609435703188
4.0,-0.4369268450996498,0.22996642532007527,0.06259053362149265,0.06986420315751907,0.1540944158613338
3.846153846153846,-0.43456367616407654,0.2425340518800745,0.06313758157583454,0.07152843872491405,0.1524523271805875
3.7037037037037033,-0.4320788800602458,0.25428741105611136,0.06368914447365967,0.07326746858450221,0.1511741170155876
3.571428571428571,-0.4294807076295565,0.26520730844632656,0.06424218555893398,0.07507322255123088,0.1502026975290101
3.4482758620689653,-0.4267775327930541,0.27528789784366725,0.06479377768042151,0.07693754771657543,0.14948854726819422
