beta,E,C,m,m2,m_sus
2.0,-0.34320929907660025,0.36332098567532833,2.1353847666043383e-17,0.07152565992598225,0.1430513198519645
1.9607843137254901,-0.33958564622053017,0.361367276114373,1.2373604660291402e-17,0.0732218735498606,0.14357230107815802
1.923076923076923,-0.33598276650077574,0.35916965749779517,1.3331307082035245e-17,0.07490434082809586,0.1440468092847997
1.8867924528301885,-0.332403001303711,0.35674754304454415,8.607281120944108e-18,0.07657263952215178,0.14447667834368258
1.8518518518518516,-0.3288485017471046,0.354119570002558,1.800282996801607e-17,0.07822636874946218,0.14486364583233735
1.8181818181818181,-0.32532123652535794,0.35130358372127035,2.0197610791677474e-17,0.07986515122410744,0.14520936586201352
1.7857142857142856,-0.32182299988018614,0.34831662834418525,1.9704465120426663e-17,0.08148863497247544,0.14551541959370612
1.7543859649122806,-0.31835541963470654,0.34517494330968024,1.1537643734956693e-17,0.08309649457767111,0.14578332382047562
1.7241379310344827,-0.3149199652364454,0.3418939649568098,7.821488622342148e-18,0.08468843200559278,0.1460145379406772
1.6949152542372883,-0.31151795576137825,0.3384883326148648,2.342152494664944e-17,0.0862641770636218,0.146210469599359
1.6666666666666667,-0.30815056783700684,0.33497189861811016,1.585539366678264e-17,0.08782348754013726,0.1463724792335621
1.639344262295082,-0.30481884344780036,0.33135774173656657,1.8664691566315225e-17,0.08936614906983957,0.14650188372104847
1.6129032258064517,-0.3015236975912179,0.3276581835541617,1.9846435071012176e-17,0.09089197476636389,0.14659995930058692
1.5873015873015872,-0.29826592575703287,0.32388480736045044,5.9055594279920764e-18,0.09240080466003973,0.14666794390482496
1.5625,-0.2950462112068624,0.3200484791534579,1.2957060822858909e-17,0.09389250497503124,0.1467070390234863
1.5384615384615383,-0.29186513203467823,0.31615937038059605,1.6860509751280783e-17,0.09536696727655741,0.1467184111947037
1.5151515151515151,-0.2887231679926668,0.31222698207288324,1.1248321288489739e-17,0.09682410751550331,0.14670319320530806
1.4925373134328357,-0.28562070707011206,0.3082601700553685,1.3654287947057721e-17,0.09826386499453521,0.14666248506647045
1.4705882352941175,-0.2825580518160146,0.3042671709438386,1.6858731591256283e-17,0.09968620127684819,0.14659735481889438
1.4492753623188404,-0.27953542539891696,0.3002556286647592,8.006622846558415e-18,0.1010910990559187,0.14650883921147637
1.4285714285714284,-0.2765529773999124,0.29623262126155114,2.369203853295608e-17,0.10247856100211292,0.1463979442887327
1.408450704225352,-0.2736107893370498,0.29220468777588526,1.4998326928356336e-17,0.10384860859970832,0.14626564591508212
1.3888888888888888,-0.27070887992133913,0.28817785501728066,2.074658937660693e-17,0.10520128098582189,0.14611289025808596
1.36986301369863,-0.26784721004630774,0.2841576640578253,2.2372992445741627e-17,0.1065366338008847,0.14594059424778724
1.3513513513513513,-0.2650256875145803,0.2801491963111054,1.3017343191897318e-17,0.10785473805865381,0.14574964602520785
1.3333333333333333,-0.2622441715062577,0.27615709907534797,1.9411613300157877e-17,0.10915567904229456,0.14554090538972608
1.3157894736842106,-0.25950247679496824,0.27218561044022593,1.3122624833871944e-17,0.1104395552317775,0.14531520425233882
1.2987012987012987,-0.25680037771838593,0.26823858347463986,1.8932541178658183e-17,0.11170647726671347,0.14507334709962788
1.282051282051282,-0.2541376119107473,0.2643195096291968,1.7822693518937126e-17,0.11295656694776914,0.14481611147149887
1.2658227848101264,-0.25151388380549106,0.26043154130187807,1.441618797732047e-17,0.11418995627895932,0.14454424845437888
1.25,-0.24892886791658905,0.2565775135286912,1.5183788595506537e-17,0.11540678655238634,0.14425848319048293
1.2345679012345678,-0.2463822119074602,0.2527599647729389,1.4653270203335078e-17,0.11660720747637436,0.1439595154029313
1.2195121951219512,-0.24387353945657006,0.24898115679715102,1.6898278379590226e-17,0.11779137634742087,0.1436480199358791
1.2048192771084336,-0.2414024529289278,0.24524309361085286,1.0485391231385344e-17,0.11895945726594634,0.14332464730836908
1.1904761904761905,-0.2389685358627272,0.24154753949522204,1.841876750649141e-17,0.12011162039545516,0.14299002428030375
1.1764705882352942,-0.23657135528032436,0.2378960361124338,1.0508921175199139e-17,0.12124804126441766,0.14264475442872665
1.1627906976744187,-0.23421046383264613,0.23428991871319302,1.3299230986323369e-17,0.12236890010993871,0.14228941873248688
1.1494252873563218,-0.23188540178595735,0.2307303314607108,1.650915130263848e-17,0.1234743812620818,0.1419245761633124
1.1363636363636365,-0.22959569885971481,0.22721824189329318,1.0343524748395092e-17,0.1245646725675654,0.14155076428132432
1.1235955056179776,-0.22734087592399863,0.22375445455082305,1.3060801955939323e-17,0.125639964851431,0.14116849983306856
1.1111111111111112,-0.22512044656474411,0.22033962379289507,1.6995520205972218e-17,0.12670045141519987,0.14077827935022208
1.0989010989010988,-0.22293391852471164,0.21697426583820031,1.7290736495404184e-17,0.12774632756997778,0.1403805797472283
1.0869565217391304,-0.22078079502782785,0.21365877005609832,1.5020284938203388e-17,0.12877779020293217,0.13997585891623063
1.075268817204301,-0.21866057599421754,0.21039340954217836,1.5247816421408865e-17,0.12979503737555212,0.13956455631779796
1.0638297872340425,-0.2165727591529262,0.20717835101009865,1.1171751565190805e-17,0.1307982679521034,0.13914709356606744
1.0526315789473684,-0.21451684105900737,0.20401366403212925,1.2616141591859907e-17,0.13178768125670282,0.13872387500705557
1.0416666666666665,-0.21249231802132643,0.2008993296606885,1.9103438449940215e-17,0.1327634767574648,0.13829528828902582
1.0309278350515465,-0.21049868694711021,0.197835248462786,1.399940351948092e-17,0.13372585377620386,0.13786170492392152
1.0204081632653061,-0.20853544610895858,0.194821247998696,1.4155914451256115e-17,0.13467501122222109,0.1374234808390011
1.0101010101010102,-0.20660209583971795,0.19185708977547733,1.2988494068850909e-17,0.1356111473487449,0.13698095691792417
1.0,-0.20469813916032284,0.18894247570506656,9.952456057604675e-18,0.13653445953065213,0.13653445953065213
0.9900990099009901,-0.2028230823454128,0.1860770540957261,1.0989670561112086e-17,0.13744514406214262,0.13608430105162636
0.9803921568627451,-0.20097643543125157,0.18326042520458888,1.5213742312877558e-17,0.13834339597310152,0.1356307803657858
0.970873786407767,-0.1991577126702045,0.18049214637795064,1.2538385809075761e-17,0.13922940886293578,0.13517418336207357
0.9615384615384615,-0.19736643293576678,0.17777173680483724,1.0587549532788598e-17,0.1401033747507296,0.13471478341416307
0.9523809523809523,-0.1956021200818887,0.17509868190822667,1.3426317658032164e-17,0.14096548394062067,0.13425284184821015
0.9433962264150942,-0.1938643032601012,0.17247243739715934,1.6967092050310905e-17,0.14181592490135408,0.13378860839750384
0.9345794392523364,-0.19215251719772564,0.1698924330018131,1.2315803955546927e-17,0.14265488415902608,0.1333223216439496
0.9259259259259258,-0.19046630244022858,0.16735807591249366,1.463172373003312e-17,0.14348254620208467,0.1328542094463747
0.9174311926605504,-0.18880520556058475,0.16486875394237285,1.1552056946080009e-17,0.14429909339770486,0.13238448935569253
0.9090909090909091,-0.18716877933831513,0.1624238384327149,1.1477151874494163e-17,0.14510470591870778,0.13191336901700706
0.9009009009009008,-0.1855565829106864,0.16002268691828078,1.1171300963217388e-17,0.14589956168024215,0.1314410465587767
0.8928571428571428,-0.18396818189838526,0.15766464556957518,1.153101314237791e-17,0.14668383628549206,0.13096771096918933
0.8849557522123893,-0.18240314850782063,0.15534905142761307,6.6332162648304645e-18,0.14745770297972202,0.13049354245993097
0.8771929824561403,-0.1808610616120537,0.15307523444594193,1.2144627642378145e-17,0.14822133261201081,0.13001871281755334
0.8695652173913042,-0.1793415068122137,0.15084251935374587,3.508238704198373e-18,0.14897489360406882,0.12954338574266852
0.8620689655172413,-0.1778440764811221,0.14865022735299818,1.0992645538329706e-17,0.14971855192557051,0.12906771717721596
0.8547008547008548,-0.17636836979072557,0.14649767766179955,1.2541295555569183e-17,0.1504524710754727,0.12859185562006215
0.8474576271186441,-0.17491399272481506,0.14438418891526703,1.399687897676269e-17,0.1511768120688219,0.128115942431205
0.8403361344537815,-0.17348055807840582,0.1423090804345855,1.6817537519192047e-17,0.15189173342858933,0.12764011212486498
0.8333333333333334,-0.1720676854450426,0.1402716733741446,9.598018022743413e-18,0.15259739118210217,0.1271644926517518
0.8264462809917356,-0.17067500119320522,0.13827129175601094,1.0310165640234795e-17,0.15329393886166914,0.12668920567080094
0.819672131147541,-0.16930213843289665,0.1363072634003653,7.89821449141835e-18,0.15398152750902747,0.12621436681067824
0.8130081300813008,-0.16794873697341245,0.13437892075994773,9.487544950719985e-18,0.15466030568326278,0.12574008592135186
0.8064516129032259,-0.16661444327321526,0.13248560166599288,8.295003334279751e-18,0.15533041947187917,0.1252664673160316
0.8,-0.16529891038276184,0.1306266499926259,1.5574299973592014e-17,0.15599201250471953,0.12479361000377563
0.7936507936507936,-0.1640017978810685,0.12880141624619176,5.97053281323344e-18,0.15664522597045769,0.12432160791306165
0.7874015748031495,-0.16272277180673164,0.1270092580855424,6.935504457106997e-18,0.15729019863540397,0.12385055010661729
0.78125,-0.16146150458406822,0.1252495407788693,7.914396357727448e-18,0.15792706686438582,0.12338052098780142
0.7751937984496123,-0.16021767494498274,0.12352163760227385,1.2762097920657434e-17,0.15855596464348184,0.12291160049882313
0.7692307692307692,-0.1589909678471203,0.12182493018488752,8.707045855957828e-18,0.15917702360440394,0.12244386431107995
0.7633587786259541,-0.1577810743888161,0.12015880880500945,1.2955673821861549e-17,0.15979037305033952,0.12197738400789275
0.7575757575757576,-0.15658769172131204,0.1185226726413941,1.0331432896278232e-17,0.16039613998307814,0.12151222725990768
0.7518796992481203,-0.15541052295866767,0.11691592998352533,1.3417150418719256e-17,0.1609944491312619,0.12104845799342999
0.7462686567164178,-0.15424927708575958,0.11533799840442156,9.926247131349398e-18,0.16158542297961134,0.12058613655194875
0.7407407407407407,-0.15310366886472535,0.11378830489925423,1.0965569279433791e-17,0.16216918179898882,0.12012531985110282
0.7352941176470588,-0.15197341874018003,0.11226628599281732,1.0759234754470845e-17,0.16274584367717548,0.1196660615273349
0.7299270072992701,-0.15085825274350198,0.11077138781865016,8.719786248984007e-18,0.1633155245502438,0.11920841208046994
0.7246376811594202,-0.14975790239645786,0.10930306617240847,8.492344700984807e-18,0.16387833823442194,0.11875241901045067
0.7194244604316546,-0.14867210461441294,0.10786078654187685,6.551441481237244e-18,0.16443439645835065,0.1182981269484537
0.7142857142857142,-0.14760060160934899,0.10644402411582866,7.307923862924859e-18,0.16498380889564443,0.11784557778260314
0.7092198581560283,-0.1465431407928903,0.10505226377377502,7.495761064457993e-18,0.16552668319767552,0.11739481077849326
0.7042253521126761,-0.14549947467952012,0.10368500005847718,6.524673271154986e-18,0.1660631250265052,0.11694586269472197
0.6993006993006994,-0.14446936079015094,0.10234173713295563,1.0061808099934757e-17,0.16659323808789636,0.11649876789363384
0.6944444444444444,-0.1434525615561955,0.10102198872358753,1.0558163863870594e-17,0.16711712416434288,0.11605355844746033
0.6896551724137931,-0.14244884422427012,0.09972527805076012,1.017381043158061e-17,0.16763488314806205,0.1156102642400428
0.684931506849315,-0.14145798076164798,0.0984511377484272,1.0080293109159456e-17,0.16814661307389747,0.11516891306431333
0.6802721088435374,-0.14047974776256753,0.09719910977381008,8.64319485052761e-18,0.16865241015208673,0.11472953071570526
0.6756756756756757,-0.13951392635548765,0.0959687453083798,1.0035911286600904e-17,0.16915236880085222,0.1142921410816569
0.6711409395973155,-0.13856030211137307,0.09475960465116576,6.02188659976108e-18,0.16964658167877758,0.11385676622736751
0.6666666666666666,-0.1376186649530803,0.0935712571053494,9.834053576917258e-18,0.1701351397169353,0.11342342647795686
0.6622516556291391,-0.1366888090659079,0.0924032808590203,7.145307396182868e-18,0.17061813215073657,0.11299214049717654
0.6578947368421053,-0.13577053280936507,0.09125526286089877,8.248576274254708e-18,0.17109564655147513,0.1125629253628126
0.6535947712418301,-0.13486363863020448,0.09012679869176,1.319791331081329e-17,0.1715677688575418,0.11213579663891621
0.6493506493506493,-0.13396793297676057,0.0890174924322324,6.474975825583156e-18,0.17203458340528877,0.1117107684449927
0.6451612903225806,-0.13308322621462432,0.08792695652758228,9.601167782699529e-18,0.17249617295952402,0.11128785352227356
0.641025641025641,-0.13220933254368383,0.0868548116500451,5.132775473713731e-18,0.17295261874362108,0.110867063297193
0.6369426751592356,-0.13134606991655068,0.08580068655921289,1.2340557356120378e-17,0.17340400046922816,0.11044840794218354
0.6329113924050632,-0.13049325995839148,0.0847642179609404,5.8042095513027634e-18,0.17385039636556712,0.11003189643390324
0.6289308176100629,-0.12965072788817475,0.08374505036519102,1.1341558661386268e-17,0.1742918832083086,0.10961753660899912
0.625,-0.1288183024413438,0.0827428359432047,7.275503308588724e-18,0.17472853634801822,0.10920533521751138
0.6211180124223602,-0.12799581579391972,0.08175723438433277,7.30457447172664e-18,0.1751604297381641,0.10879529797401495
0.6172839506172839,-0.12718310348803605,0.0807879127528528,7.970887875076552e-18,0.1755876359626813,0.10838742960659338
0.6134969325153374,-0.1263800043589048,0.07983454534504347,1.1202188024644902e-17,0.17601022626308915,0.10798173390373568
0.6097560975609756,-0.12558636046320873,0.0788968135467751,6.907337493011314e-18,0.17642827056515664,0.10757821375924186
0.606060606060606,-0.12480201700891451,0.07797440569184146,3.547090969295682e-18,0.17684183750511578,0.10717687121522167
0.6024096385542168,-0.12402682228649826,0.07706701692123748,3.560004066124885e-18,0.17725099445542,0.10677770750326505
0.5988023952095808,-0.12326062760157218,0.07617434904356428,4.222316353508283e-18,0.1776558075500489,0.10638072308386161
0.5952380952380952,-0.12250328720890113,0.07529611039672304,9.615041432224549e-18,0.178056341709358,0.10598591768414166
0.591715976331361,-0.12175465824779566,0.07443201571104066,5.887028701230636e-18,0.17845266066447737,0.10559329033401028
0.5882352941176471,-0.12101460067886534,0.07358178597395362,1.06653455090238e-17,0.17884482698125817,0.1052028394007401
0.5847953216374269,-0.12028297722211738,0.07274514829636068,5.926605644119912e-18,0.17923290208377177,0.10481456262208874
0.5813953488372093,-0.11955965329638284,0.07192183578073995,5.285305610034119e-18,0.17961694627736338,0.10442845713800197
0.5780346820809249,-0.1188444969600529,0.07111158739111445,8.781886451453448e-18,0.1799970187712648,0.10404451952096233
0.5747126436781609,-0.11813737885310538,0.0703141478249374,5.6514316666622e-18,0.1803731777007687,0.10366274580503947
0.5714285714285714,-0.11743817214040278,0.06952926738695761,1.0337492705334066e-17,0.18074548014897016,0.10328313151369722
0.5681818181818182,-0.11674675245624147,0.06875670186511518,9.532772516418335e-18,0.18111398216807958,0.10290567168640886
0.5649717514124294,-0.11606299785013198,0.06799621240850943,9.393569534062853e-18,0.18147873880031237,0.10253036090413128
0.5617977528089888,-0.11538678873378858,0.06724756540747272,9.252977050425609e-18,0.18183980409835976,0.10215719331368527
0.5586592178770949,-0.11471800782930779,0.06651053237577449,9.954635974363817e-18,0.18219723114544709,0.10178616265108775
0.5555555555555556,-0.11405654011851389,0.06578488983497624,2.876442897942539e-18,0.1825510720749851,0.10141726226388062
0.5524861878453039,-0.11340227279345047,0.06507041920094873,8.314109398640414e-18,0.18290137808982,0.10105048513249723
0.5494505494505494,-0.11275509520799541,0.06436690667255918,1.0378679909735223e-17,0.18324819948108784,0.10068582389070758
0.5464480874316939,-0.11211489883057879,0.0636741431225307,9.89493979192263e-18,0.18359158564668035,0.10032327084518051
0.5434782608695652,-0.11148157719798063,0.06299192399047122,1.4026605264643354e-17,0.18393158510932742,0.09996281799419968
0.5405405405405405,-0.11085502587018822,0.06232004917806512,4.802102372629917e-18,0.18426824553430293,0.09960445704556914
0.5376344086021505,-0.11023514238629002,0.061658322946418126,9.628919959724237e-18,0.18460161374676062,0.09924817943374227
0.53475935828877,-0.1096218262213862,0.06100655381554044,1.0342817699990071e-17,0.18493173574870575,0.09889397633620627
0.5319148936170213,-0.10901497874449309,0.06036455446595338,1.1405436587553805e-17,0.18525865673560915,0.0985418386891538
0.5291005291005291,-0.10841450317742142,0.05973214164239904,1.0740455306916558e-17,0.18558242111267115,0.0981917572024715
0.5263157894736842,-0.10782030455460666,0.05910913605963184,7.987941753856368e-18,0.1859030725107393,0.09784372237407331
0.5235602094240838,-0.1072322896838716,0.058495362310268674,9.051276744778544e-18,0.1862206538018894,0.09749772450360701
0.5208333333333333,-0.10665036710809979,0.057890648774672294,7.676660838331181e-18,0.186535207114674,0.09715375370555936
0.5181347150259068,-0.1060744470678004,0.057294827532840875,4.196895623472042e-18,0.18684677384904538,0.09681179992178518
0.5154639175257733,-0.10550444146454424,0.0567077342782751,9.1138509656177e-18,0.1871553946909601,0.09647185293348459
0.5128205128205129,-0.10494026382525098,0.05612920823379491,8.782839751212358e-18,0.18746110962666976,0.09613390237265117
0.5102040816326531,-0.10438182926730921,0.05555909206927318,1.056252176906272e-17,0.1877639579567061,0.09579793773301333
0.5076142131979695,-0.10382905446450914,0.054997231821257195,1.0938173551902078e-17,0.1880639783095652,0.09546394838048994
0.5050505050505051,-0.10328185761377016,0.05444347681444461,4.4199313276413855e-18,0.1883612086550975,0.09513192356318056
0.5025125628140703,-0.1027401584026442,0.05389767958498202,7.618198603158975e-18,0.1886556863176097,0.0948018524209094
